global_query_id,map_id,query_id,profile_name,difficulty_bucket,distance_bin_key,distance_min_m,distance_max_m,map_seed,query_seed,start,goal,euclidean_distance_m,teacher_success,teacher_failure_reason,teacher_time_s,teacher_expansions,teacher_path_length_m,teacher_path_pose_count,label_attempted,label_success,label_failure_reason,label_sample_count,total_segment_count,label_candidate_checks
65456,1636,16,extreme_d05,Extreme,d08_12,8.0,12.0,20362256,22096636,"[15.700000000000001, 19.8, 1.0396187075691319]","[20.400000000000002, 27.8, 1.0396187075691319]",9.278469701410897,True,,0.4231100082397461,1,9.278469701410897,94,True,True,,1,2,10
65457,1636,17,extreme_d05,Extreme,d12_16,12.0,16.0,20362256,22096637,"[5.800000000000001, 8.1, 1.5332200374521734]","[6.300000000000001, 21.400000000000002, 1.5332200374521734]",13.30939517784336,False,timeout,2.5027129650115967,729,0.0,0,False,False,,0,0,0
65458,1636,18,extreme_d05,Extreme,d16_20,16.0,20.0,20362256,22096638,"[27.1, 17.2, 2.7773538218261242]","[11.100000000000001, 23.3, 2.7773538218261242]",17.12337583538947,True,,1.9386827945709229,449,18.020872364877278,184,True,True,,4,5,194
65459,1636,19,extreme_d05,Extreme,d20_inf,20.0,,20362256,22096639,"[25.6, 21.8, -2.948381169741987]","[2.6, 17.3, -2.948381169741987]",23.43608329051593,False,timeout,2.5019545555114746,1141,0.0,0,False,False,,0,0,0
65460,1636,20,extreme_d05,Extreme,d08_12,8.0,12.0,20362256,22096640,"[19.200000000000003, 24.1, -2.005763277840477]","[14.600000000000001, 14.200000000000001, -2.005763277840477]",10.916501271011699,True,,0.9875009059906006,96,11.504857347193774,118,True,True,,1,2,20
65461,1636,21,extreme_d05,Extreme,d12_16,12.0,16.0,20362256,22096641,"[27.3, 17.5, 2.745829244454072]","[12.700000000000001, 23.6, 2.745829244454072]",15.82308440222702,True,,1.297025442123413,271,16.135212081583962,165,True,False,no_reachable_candidate,0,0,214
65462,1636,22,extreme_d05,Extreme,d16_20,16.0,20.0,20362256,22096642,"[27.0, 4.2, 3.0532812825033977]","[7.800000000000001, 5.9, 3.0532812825033977]",19.275113488641253,False,timeout,2.5004396438598633,1136,0.0,0,False,False,,0,0,0
65463,1636,23,extreme_d05,Extreme,d20_inf,20.0,,20362256,22096643,"[19.8, 0.6000000000000001, 2.0828391666689092]","[4.4, 28.0, 2.0828391666689092]",31.43119469571591,False,open_set_exhausted,0.6969854831695557,1,0.0,0,False,False,,0,0,0
65464,1636,24,extreme_d05,Extreme,d08_12,8.0,12.0,20362256,22096644,"[19.8, 14.700000000000001, -2.525295716193722]","[12.600000000000001, 9.600000000000001, -2.525295716193722]",8.823264701911645,True,,0.6712234020233154,31,8.892253689999398,91,True,True,,1,2,16
65465,1636,25,extreme_d05,Extreme,d12_16,12.0,16.0,20362256,22096645,"[17.1, 10.600000000000001, 3.106395927203295]","[2.9000000000000004, 11.100000000000001, 3.106395927203295]",14.208800090085019,False,timeout,2.50095534324646,1380,0.0,0,False,False,,0,0,0
65466,1636,26,extreme_d05,Extreme,d16_20,16.0,20.0,20362256,22096646,"[19.400000000000002, 9.9, 1.1376556821727153]","[27.400000000000002, 27.200000000000003, 1.1376556821727153]",19.060167890131506,True,,1.2069032192230225,229,19.77749594767913,202,True,True,,3,4,140
65467,1636,27,extreme_d05,Extreme,d20_inf,20.0,,20362256,22096647,"[18.8, 24.5, -1.9135228252255614]","[11.200000000000001, 3.2, -1.9135228252255614]",22.615260334561704,False,timeout,2.504404306411743,569,0.0,0,False,False,,0,0,0
65468,1636,28,extreme_d05,Extreme,d08_12,8.0,12.0,20362256,22096648,"[25.1, 7.1000000000000005, 2.9708574421145104]","[13.5, 9.1, 2.9708574421145104]",11.771151175649731,False,timeout,2.5000579357147217,693,0.0,0,False,False,,0,0,0
65469,1636,29,extreme_d05,Extreme,d12_16,12.0,16.0,20362256,22096649,"[26.900000000000002, 11.600000000000001, 2.935268759560076]","[14.0, 14.3, 2.935268759560076]",13.179529581893279,False,timeout,2.500027894973755,698,0.0,0,False,False,,0,0,0
65470,1636,30,extreme_d05,Extreme,d16_20,16.0,20.0,20362256,22096650,"[11.700000000000001, 26.900000000000002, -1.178456182579381]","[18.900000000000002, 9.5, -1.178456182579381]",18.830825791770263,True,,1.3183834552764893,298,19.36713343821879,197,True,True,,5,6,230
65471,1636,31,extreme_d05,Extreme,d20_inf,20.0,,20362256,22096651,"[0.9, 18.7, -0.3263588167067625]","[20.400000000000002, 12.100000000000001, -0.3263588167067625]",20.58664615715732,True,,1.2222065925598145,251,21.15617075180513,214,True,False,short_progress,0,0,104
65472,1636,32,extreme_d05,Extreme,d08_12,8.0,12.0,20362256,22096652,"[7.5, 16.1, -0.3362422934621423]","[17.8, 12.5, -0.3362422934621423]",10.9110036201992,True,,0.7997274398803711,51,11.324454984818729,116,True,True,,1,2,29
65473,1636,33,extreme_d05,Extreme,d12_16,12.0,16.0,20362256,22096653,"[26.1, 7.4, 3.041259549369173]","[11.200000000000001, 8.9, 3.041259549369173]",14.975313018431368,False,timeout,2.500795602798462,737,0.0,0,False,False,,0,0,0
65474,1636,34,extreme_d05,Extreme,d16_20,16.0,20.0,20362256,22096654,"[23.0, 4.7, 1.8429422173260839]","[18.2, 21.900000000000002, 1.8429422173260839]",17.857211428439776,True,,1.152794361114502,261,18.156303725246914,186,True,True,,3,4,116
65475,1636,35,extreme_d05,Extreme,d20_inf,20.0,,20362256,22096655,"[26.8, 17.6, 2.7509856098921066]","[6.4, 26.0, 2.7509856098921066]",22.061731573020282,True,,1.7762959003448486,545,22.733605487568404,231,True,True,,7,8,328
65476,1636,36,extreme_d05,Extreme,d08_12,8.0,12.0,20362256,22096656,"[25.0, 16.6, 2.859593874588999]","[14.3, 19.700000000000003, 2.859593874588999]",11.140017953306897,False,timeout,2.5026333332061768,691,0.0,0,False,False,,0,0,0
65477,1636,37,extreme_d05,Extreme,d12_16,12.0,16.0,20362256,22096657,"[12.700000000000001, 19.6, -1.1684752289344562]","[18.7, 5.5, -1.1684752289344562]",15.323511346946562,False,timeout,2.5014119148254395,647,0.0,0,False,False,,0,0,0
65478,1636,38,extreme_d05,Extreme,d16_20,16.0,20.0,20362256,22096658,"[26.0, 25.1, -2.646040980103965]","[11.200000000000001, 17.1, -2.646040980103965]",16.82379267585047,False,timeout,2.501878261566162,601,0.0,0,False,False,,0,0,0
65479,1636,39,extreme_d05,Extreme,d20_inf,20.0,,20362256,22096659,"[27.900000000000002, 14.100000000000001, -2.9273397732188053]","[6.300000000000001, 9.4, -2.9273397732188053]",22.105429197371404,False,timeout,2.5061559677124023,793,0.0,0,False,False,,0,0,0
65480,1637,0,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097620,"[13.5, 21.5, 2.6818360755356316]","[3.2, 26.6, 2.6818360755356316]",11.493476410555687,True,,0.7534828186035156,105,11.784399381694781,121,True,True,,1,2,26
65481,1637,1,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097621,"[19.3, 3.2, 1.831873777888923]","[15.8, 16.3, 1.831873777888923]",13.55949851580065,True,,0.8608505725860596,105,13.791386079676581,141,True,True,,2,3,71
65482,1637,2,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097622,"[2.9000000000000004, 6.5, 0.38944357709061084]","[20.200000000000003, 13.600000000000001, 0.38944357709061084]",18.700267377767627,True,,1.07401442527771,241,19.389837091779583,197,True,True,,3,4,160
65483,1637,3,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097623,"[3.8000000000000003, 21.8, -0.38659458194984886]","[26.400000000000002, 12.600000000000001, -0.38659458194984886]",24.40081965836394,True,,1.3352816104888916,273,24.800570888539305,251,True,True,,4,5,234
65484,1637,4,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097624,"[3.7, 15.3, -0.6213235994258147]","[12.5, 9.0, -0.6213235994258147]",10.82266141020775,True,,0.8724184036254883,145,11.505037345882872,117,True,True,,2,3,65
65485,1637,5,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097625,"[15.0, 1.3, 1.709892268276968]","[12.9, 16.3, 1.709892268276968]",15.146286673637205,True,,0.7319715023040771,1,15.146286673637205,153,True,True,,1,2,39
65486,1637,6,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097626,"[1.7000000000000002, 16.3, 0.726145569734016]","[14.200000000000001, 27.400000000000002, 0.726145569734016]",16.717057157286984,False,timeout,2.5012271404266357,793,0.0,0,False,False,,0,0,0
65487,1637,7,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097627,"[11.600000000000001, 0.6000000000000001, 0.6705215579805492]","[29.0, 14.4, 0.6705215579805492]",22.208106627986098,False,timeout,2.500065565109253,779,0.0,0,False,False,,0,0,0
65488,1637,8,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097628,"[13.4, 4.0, 1.8850282258792348]","[10.8, 12.0, 1.8850282258792348]",8.411896337925237,True,,0.6338963508605957,11,8.47421694695309,87,True,True,,1,2,19
65489,1637,9,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097629,"[2.4000000000000004, 3.8000000000000003, 1.0668247665574626]","[9.9, 17.400000000000002, 1.0668247665574626]",15.530936868070775,False,timeout,2.500136137008667,1164,0.0,0,False,False,,0,0,0
65490,1637,10,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097630,"[10.600000000000001, 12.4, 0.41764428324056974]","[26.6, 19.5, 0.41764428324056974]",17.504570831642802,True,,0.34655213356018066,33,17.63046461792307,180,True,True,,2,3,89
65491,1637,11,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097631,"[19.3, 4.5, 1.9802335363210393]","[10.100000000000001, 25.700000000000003, 1.9802335363210393]",23.110170921046866,True,,0.6597588062286377,41,23.20586936841975,235,True,True,,3,4,193
65492,1637,12,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097632,"[18.5, 25.200000000000003, -1.329949871553485]","[21.3, 13.8, -1.329949871553485]",11.738824472663353,True,,0.5037314891815186,1,11.738824472663353,119,True,True,,1,2,22
65493,1637,13,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097633,"[19.700000000000003, 13.600000000000001, 1.4863820211193632]","[20.8, 26.6, 1.4863820211193632]",13.046455457326331,True,,0.7858154773712158,73,13.14248513721294,134,True,True,,2,3,45
65494,1637,14,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097634,"[23.200000000000003, 27.0, -2.422762653968169]","[8.8, 14.4, -2.422762653968169]",19.13426246292237,False,timeout,2.5008890628814697,1306,0.0,0,False,False,,0,0,0
65495,1637,15,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097635,"[5.9, 24.5, -1.5662092030054993]","[6.0, 2.7, -1.5662092030054993]",21.800229356591643,False,timeout,2.5037477016448975,961,0.0,0,False,False,,0,0,0
65496,1637,16,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097636,"[20.700000000000003, 16.7, 1.9320000822885783]","[17.3, 25.700000000000003, 1.9320000822885783]",9.620810776644559,True,,1.099142074584961,175,9.81416328102104,101,True,True,,2,3,20
65497,1637,17,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097637,"[15.100000000000001, 26.400000000000002, -2.263675869072698]","[6.300000000000001, 15.8, -2.263675869072698]",13.776792079435621,False,timeout,2.501865863800049,683,0.0,0,False,False,,0,0,0
65498,1637,18,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097638,"[21.200000000000003, 1.6, 2.646459390121389]","[6.2, 9.700000000000001, 2.646459390121389]",17.04728717421045,False,timeout,2.50295090675354,746,0.0,0,False,False,,0,0,0
65499,1637,19,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097639,"[4.6000000000000005, 28.700000000000003, -0.15551373812965646]","[28.200000000000003, 25.0, -0.15551373812965646]",23.888281646028876,True,,0.9127383232116699,129,24.0742877689194,243,True,True,,3,4,174
65500,1637,20,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097640,"[12.0, 11.600000000000001, 1.339079485604446]","[14.100000000000001, 20.5, 1.339079485604446]",9.144397191723463,True,,0.43900561332702637,1,9.144397191723463,93,True,True,,1,2,9
65501,1637,21,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097641,"[14.0, 5.1000000000000005, 1.749427333308846]","[11.4, 19.5, 1.749427333308846]",14.632839779072276,True,,0.5181870460510254,36,14.7617556430417,151,True,True,,1,2,38
65502,1637,22,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097642,"[4.2, 25.0, -0.8854644301817718]","[15.4, 11.3, -0.8854644301817718]",17.69547964876906,True,,1.1424691677093506,169,17.91627358081458,182,True,True,,2,3,65
65503,1637,23,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097643,"[24.1, 4.7, 2.1948193797716535]","[9.700000000000001, 24.700000000000003, 2.1948193797716535]",24.644674881198984,False,timeout,2.5065739154815674,745,0.0,0,False,False,,0,0,0
65504,1637,24,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097644,"[3.6, 5.5, 0.6640461628266846]","[12.8, 12.700000000000001, 0.6640461628266846]",11.682465493208188,True,,0.5723934173583984,36,11.97827490734811,123,True,True,,1,2,39
65505,1637,25,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097645,"[24.200000000000003, 28.6, -1.916612256238209]","[19.3, 15.0, -1.916612256238209]",14.455794685869057,True,,0.76607346534729,81,14.597441832023396,148,True,True,,2,3,71
65506,1637,26,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097646,"[5.800000000000001, 12.100000000000001, 0.11242713083019011]","[24.400000000000002, 14.200000000000001, 0.11242713083019011]",18.718172987767797,True,,1.5766558647155762,361,18.94286870282985,192,True,True,,3,4,114
65507,1637,27,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097647,"[22.200000000000003, 4.3, 2.2628112981771418]","[7.2, 22.400000000000002, 2.2628112981771418]",23.507658326596466,False,timeout,2.5007169246673584,1068,0.0,0,False,False,,0,0,0
65508,1637,28,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097648,"[19.400000000000002, 21.1, 0.6345528017765086]","[26.6, 26.400000000000002, 0.6345528017765086]",8.94035793466906,True,,0.45679759979248047,1,8.94035793466906,91,True,True,,1,2,8
65509,1637,29,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097649,"[20.1, 25.5, -2.520615895007923]","[7.1000000000000005, 16.2, -2.520615895007923]",15.984054554461457,False,timeout,2.505025625228882,751,0.0,0,False,False,,0,0,0
65510,1637,30,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097650,"[19.700000000000003, 28.1, -2.5148497523787463]","[5.2, 17.6, -2.5148497523787463]",17.902513789968157,False,timeout,2.500460386276245,708,0.0,0,False,False,,0,0,0
65511,1637,31,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097651,"[6.7, 7.300000000000001, 0.8648326577322435]","[25.200000000000003, 29.0, 0.8648326577322435]",28.515609760269903,False,timeout,2.508075714111328,801,0.0,0,False,False,,0,0,0
65512,1637,32,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097652,"[9.9, 14.200000000000001, 1.2878954732668113]","[12.4, 22.8, 1.2878954732668113]",8.956003573022958,True,,0.6864850521087646,1,8.956003573022958,91,True,True,,1,2,8
65513,1637,33,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097653,"[12.600000000000001, 24.3, -0.3720677588581205]","[24.900000000000002, 19.5, -0.3720677588581205]",13.203408650799233,True,,1.4167282581329346,274,13.487138076747616,138,True,True,,2,3,44
65514,1637,34,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097654,"[7.1000000000000005, 10.5, 0.2765946308193323]","[22.6, 14.9, 0.2765946308193323]",16.11241757155021,True,,0.7305982112884521,1,16.11241757155021,163,True,True,,2,3,47
65515,1637,35,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097655,"[27.5, 22.0, 2.9102867937998433]","[1.6, 28.1, 2.9102867937998433]",26.60864521166006,True,,1.3134632110595703,288,27.033993039677117,273,True,True,,4,5,228
65516,1637,36,extreme_d03,Extreme,d08_12,8.0,12.0,20362257,22097656,"[8.8, 7.2, -0.3695863743728197]","[19.900000000000002, 2.9000000000000004, -0.3695863743728197]",11.903780911962386,True,,0.9653093814849854,97,12.829856690368304,132,True,True,,2,3,81
65517,1637,37,extreme_d03,Extreme,d12_16,12.0,16.0,20362257,22097657,"[16.900000000000002, 9.9, 1.4000611153196139]","[19.400000000000002, 24.400000000000002, 1.4000611153196139]",14.713938969562163,True,,0.8322339057922363,85,15.014312551528853,154,True,True,,2,3,93
65518,1637,38,extreme_d03,Extreme,d16_20,16.0,20.0,20362257,22097658,"[28.900000000000002, 20.700000000000003, -2.170615219358768]","[18.3, 5.2, -2.170615219358768]",18.77791255704425,False,timeout,2.500119686126709,691,0.0,0,False,False,,0,0,0
65519,1637,39,extreme_d03,Extreme,d20_inf,20.0,,20362257,22097659,"[26.1, 26.900000000000002, -2.4869576972941556]","[3.3000000000000003, 9.4, -2.4869576972941556]",28.74178143400301,False,timeout,2.50301194190979,750,0.0,0,False,False,,0,0,0
65520,1638,0,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098620,"[15.600000000000001, 18.2, -0.7402675383426991]","[23.700000000000003, 10.8, -0.7402675383426991]",10.971326264403952,False,timeout,2.5007526874542236,666,0.0,0,False,False,,0,0,0
65521,1638,1,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098621,"[17.2, 6.5, 1.7001512796756162]","[15.600000000000001, 18.8, 1.7001512796756162]",12.403628501370074,True,,2.2262096405029297,719,12.577586824943804,129,True,False,short_progress,0,0,57
65522,1638,2,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098622,"[26.6, 23.3, -2.4309448208736515]","[14.4, 12.8, -2.4309448208736515]",16.096272860510286,True,,1.9966621398925781,493,16.286799314255457,166,True,True,,2,3,70
65523,1638,3,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098623,"[28.1, 5.7, 2.6262407875772498]","[2.5, 20.200000000000003, 2.6262407875772498]",29.42125082317202,False,timeout,2.5009765625,723,0.0,0,False,False,,0,0,0
65524,1638,4,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098624,"[15.3, 20.3, 0.8007815651780434]","[21.700000000000003, 26.900000000000002, 0.8007815651780434]",9.193475947648965,True,,1.0990586280822754,161,9.506346906286787,98,True,True,,3,4,94
65525,1638,5,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098625,"[3.1, 8.4, -0.21057195683620383]","[16.2, 5.6000000000000005, -0.21057195683620383]",13.39589489358587,True,,1.0925393104553223,133,13.61068625340448,138,True,True,,2,3,51
65526,1638,6,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098626,"[6.5, 8.200000000000001, 0.8184439804163783]","[18.2, 20.700000000000003, 0.8184439804163783]",17.121331723905126,False,timeout,2.5066962242126465,969,0.0,0,False,False,,0,0,0
65527,1638,7,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098627,"[22.400000000000002, 0.8, 2.639734275906665]","[2.9000000000000004, 11.5, 2.639734275906665]",22.242751628339512,False,timeout,2.50274920463562,782,0.0,0,False,False,,0,0,0
65528,1638,8,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098628,"[24.1, 14.0, -1.6594522086623342]","[23.3, 5.0, -1.6594522086623342]",9.035485598461214,True,,0.7066311836242676,1,9.035485598461214,92,True,True,,1,2,9
65529,1638,9,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098629,"[7.800000000000001, 6.0, 1.6183794300718801]","[7.2, 18.6, 1.6183794300718801]",12.614277624977184,False,timeout,2.501915454864502,1191,0.0,0,False,False,,0,0,0
65530,1638,10,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098630,"[27.200000000000003, 4.9, -3.044200605019764]","[9.8, 3.2, -3.044200605019764]",17.482848738120456,True,,2.4941110610961914,607,17.761661045484736,181,True,True,,4,5,227
65531,1638,11,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098631,"[26.200000000000003, 15.100000000000001, -2.5880591510417337]","[8.4, 4.1000000000000005, -2.5880591510417337]",20.92462663944091,False,timeout,2.507303476333618,833,0.0,0,False,False,,0,0,0
65532,1638,12,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098632,"[24.900000000000002, 10.3, 3.0348569809406576]","[16.5, 11.200000000000001, 3.0348569809406576]",8.448076704197236,False,timeout,2.505634307861328,691,0.0,0,False,False,,0,0,0
65533,1638,13,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098633,"[18.6, 8.8, -3.00504314159478]","[5.5, 7.0, -3.00504314159478]",13.223085872821066,True,,0.8001527786254883,65,13.385982971431444,136,True,False,short_progress,0,0,66
65534,1638,14,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098634,"[16.8, 22.700000000000003, -2.4435627500448547]","[1.9000000000000001, 10.200000000000001, -2.4435627500448547]",19.448907424325924,False,timeout,2.5048530101776123,1473,0.0,0,False,False,,0,0,0
65535,1638,15,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098635,"[18.6, 25.400000000000002, -2.2798724414473295]","[2.9000000000000004, 7.1000000000000005, -2.2798724414473295]",24.111822826157297,False,timeout,2.502976655960083,817,0.0,0,False,False,,0,0,0
65536,1638,16,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098636,"[19.8, 16.8, -2.347791326644698]","[13.9, 10.8, -2.347791326644698]",8.414867794564572,True,,0.7211353778839111,1,8.414867794564572,86,True,True,,1,2,6
65537,1638,17,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098637,"[3.1, 9.200000000000001, 0.5418460328264588]","[13.4, 15.4, 0.5418460328264588]",12.022063050907693,True,,0.631450891494751,77,12.393002866197735,126,True,True,,1,2,26
65538,1638,18,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098638,"[19.6, 26.700000000000003, 3.0449251925680634]","[3.1, 28.3, 3.0449251925680634]",16.57739424638263,False,timeout,2.5030572414398193,623,0.0,0,False,False,,0,0,0
65539,1638,19,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098639,"[26.400000000000002, 16.2, 2.9635807723414773]","[2.5, 20.5, 2.9635807723414773]",24.28373941550189,True,,0.9405016899108887,249,24.454327973315543,247,True,True,,3,4,138
65540,1638,20,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098640,"[15.200000000000001, 13.9, 1.7984856465635526]","[13.3, 22.1, 1.7984856465635526]",8.417244204607588,False,timeout,2.50327205657959,565,0.0,0,False,False,,0,0,0
65541,1638,21,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098641,"[15.3, 6.300000000000001, 0.9194726917751876]","[24.6, 18.5, 0.9194726917751876]",15.340469353966977,True,,0.7628540992736816,25,15.711053038695503,160,True,True,,1,2,41
65542,1638,22,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098642,"[2.2, 12.700000000000001, -0.43568287303094066]","[19.6, 4.6000000000000005, -0.43568287303094066]",19.192967462067976,False,timeout,2.5017848014831543,814,0.0,0,False,False,,0,0,0
65543,1638,23,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098643,"[9.600000000000001, 5.4, 0.9668429325901712]","[25.400000000000002, 28.3, 0.9668429325901712]",27.821754078418564,False,timeout,2.5001142024993896,1246,0.0,0,False,False,,0,0,0
65544,1638,24,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098644,"[5.800000000000001, 6.0, 2.0258971353630915]","[1.2000000000000002, 15.4, 2.0258971353630915]",10.465180361560904,True,,1.1200578212738037,289,10.692501295718511,110,True,False,short_progress,0,0,66
65545,1638,25,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098645,"[26.3, 20.1, -2.7584160558544477]","[13.4, 14.9, -2.7584160558544477]",13.908630414242806,True,,1.4192821979522705,245,14.422744037681236,147,True,True,,2,3,47
65546,1638,26,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098646,"[7.300000000000001, 18.3, -0.4974888510820089]","[22.400000000000002, 10.100000000000001, -0.4974888510820089]",17.182840277439585,True,,0.8345074653625488,160,17.69508054467446,180,True,True,,2,3,70
65547,1638,27,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098647,"[3.6, 4.9, 1.2465582153401638]","[11.700000000000001, 29.0, 1.2465582153401638]",25.42479105125547,True,,1.2023439407348633,385,26.248486760932895,266,True,True,,5,6,286
65548,1638,28,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098648,"[17.400000000000002, 13.8, -0.49734271634682253]","[27.900000000000002, 8.1, -0.49734271634682253]",11.947384651043928,True,,0.5579698085784912,1,11.947384651043928,121,True,True,,1,2,23
65549,1638,29,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098649,"[24.6, 27.5, -2.252740025609369]","[16.400000000000002, 17.400000000000002, -2.252740025609369]",13.009611831257684,False,timeout,2.5015032291412354,843,0.0,0,False,False,,0,0,0
65550,1638,30,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098650,"[23.700000000000003, 24.1, -2.5617598029148865]","[9.5, 14.8, -2.5617598029148865]",16.974392478082983,False,timeout,2.505300283432007,701,0.0,0,False,False,,0,0,0
65551,1638,31,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098651,"[27.1, 1.7000000000000002, 1.7559181347772597]","[22.1, 28.400000000000002, 1.7559181347772597]",27.164130760987,True,,1.142974615097046,361,28.164223708299414,285,True,True,,6,7,466
65552,1638,32,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098652,"[25.5, 20.700000000000003, -1.9203175177849596]","[21.6, 10.0, -1.9203175177849596]",11.388590782006352,True,,0.5700163841247559,9,11.419542439038148,117,True,True,,1,2,34
65553,1638,33,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098653,"[23.200000000000003, 6.5, 2.4919660471381433]","[12.8, 14.4, 2.4919660471381433]",13.06024502067247,True,,0.8555467128753662,121,13.535174977593934,139,True,True,,2,3,76
65554,1638,34,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098654,"[22.200000000000003, 28.700000000000003, -1.7602080243489107]","[18.5, 9.4, -1.7602080243489107]",19.651463049859675,True,,1.3719522953033447,313,19.97535706786287,203,True,True,,2,3,88
65555,1638,35,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098655,"[10.700000000000001, 28.3, -0.8745467167362945]","[27.0, 8.8, -0.8745467167362945]",25.415349692656207,False,timeout,2.503432512283325,873,0.0,0,False,False,,0,0,0
65556,1638,36,extreme_d04,Extreme,d08_12,8.0,12.0,20362258,22098656,"[16.7, 26.3, -0.1787930548029214]","[25.0, 24.8, -0.1787930548029214]",8.434453153583817,True,,0.4650723934173584,1,8.434453153583817,86,True,True,,1,2,6
65557,1638,37,extreme_d04,Extreme,d12_16,12.0,16.0,20362258,22098657,"[10.9, 20.200000000000003, -1.749427333308846]","[8.3, 5.800000000000001, -1.749427333308846]",14.63283977907228,True,,1.3299753665924072,304,15.230764672330452,155,True,False,short_progress,0,0,138
65558,1638,38,extreme_d04,Extreme,d16_20,16.0,20.0,20362258,22098658,"[28.8, 12.5, 2.461494619756393]","[15.200000000000001, 23.5, 2.461494619756393]",17.49171232326898,False,timeout,2.5006673336029053,842,0.0,0,False,False,,0,0,0
65559,1638,39,extreme_d04,Extreme,d20_inf,20.0,,20362258,22098659,"[3.0, 3.1, 0.9177910914131365]","[20.900000000000002, 26.5, 0.9177910914131365]",29.461330587738225,False,timeout,2.501701831817627,1073,0.0,0,False,False,,0,0,0
